index,name,generation,locomotion_fitness,manipulation_fitness,entered_population,final_name,genome,Final mean reward,base_lin_vel_zero,base_ang_vel_zero,support_feet_still,support_feet_vel,support_feet_contact,rf_target,action_rate,torques,dof_vel,dof_acc,energy,undesired_contacts
1278,g025_o027,25,184.91,101.34,0,0,"[0.3,0.4,0.2,0.1,0.4,-0.0,-0.0,0.5233333333,0.2,0.0,0.0,1.57,2.0933333333,1.0466666667,0.1,0.0,0.1,1.57,-2.0933333333,-0.0,0.2,0.0,0.0,-0.0,-0.5233333333,-1.0466666667,0.6,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.7,0.0,0.1]",101.335872307,1.9696764946,0.945756554604,0.914840221405,0.808099985123,0.000390625034925,5.7566652298,-0.0447161607444,-0.0272849649191,-0.00521285040304,-0.00676832301542,-0.000312540971208,
1279,g025_o028,25,111.3,125.57,0,0,"[0.3,0.4,0.2,0.1,0.7,-1.57,-2.0933333333,1.57,0.1,0.0,0.0,1.57,0.5233333333,3.14,0.1,0.0,0.1,1.57,-1.0466666667,-0.0,0.5,0.0,0.0,-0.0,1.57,-1.0466666667,0.4,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.1]",125.568383102,1.98382091522,0.960732460022,1.48503673077,0.904081225395,0.000276692735497,7.52867126465,-0.0462407283485,-0.0339731499553,-0.00465487129986,-0.00629179179668,-0.000381932943128,
1280,g025_o029,25,124.37,95.82,0,0,"[0.3,0.4,0.5,0.1,0.4,-1.57,-0.5233333333,1.57,0.1,0.0,0.3,1.57,2.0933333333,3.14,0.1,0.0,0.1,1.57,-1.0466666667,-0.0,0.4,0.0,0.2,-0.0,-0.0,-1.0466666667,0.4,0.1,0.0,-0.0,-0.0,1.57,0.1,0.0,0.3,1.57,0.5233333333,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.1]",95.8182192612,1.99734926224,0.981634020805,0.561763286591,0.952837586403,0,6.09219884872,-0.0412333533168,-0.0422100387514,-0.00326030212454,-0.00298842834309,-0.000281696033198,
1281,g025_o030,25,116.73,131.24,1,g049_p047,"[0.2,0.4,0.2,0.1,0.7,-1.57,-2.0933333333,1.57,0.1,0.0,0.0,1.57,2.0933333333,3.14,0.1,0.0,0.3,1.57,-1.0466666667,-0.0,0.5,0.0,0.0,-0.0,1.57,-1.0466666667,0.4,0.0,0.2,-0.0,-0.0,1.57,0.1,0.3,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.3,-0.0,-0.0,-1.0466666667,0.4,0.0,0.1]",131.242274017,1.99457585812,0.980070829391,1.57243001461,0.942121207714,0,7.83000183105,-0.04036436975,-0.0343739762902,-0.00319648976438,-0.00329708261415,-0.000273494486464,
1282,g025_o031,25,97.73,71.36,0,0,"[0.3,0.4,0.2,0.1,0.6,-0.0,-0.0,2.0933333333,0.2,0.0,0.2,0.5233333333,2.0933333333,1.0466666667,0.1,0.0,0.0,1.57,-1.57,-1.0466666667,0.4,0.0,0.0,-0.0,-2.0933333333,-1.0466666667,0.6,0.0,0.0,-0.0,-0.0,1.57,0.4,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,0.5233333333,-0.0,-1.0466666667,0.4,0.0,0.1]",71.3573736382,1.97387552261,0.958302974701,1.24842882156,0.62303853035,0.000146484380821,2.84104037285,-0.104871563613,-0.0222613960505,-0.00806934479624,-0.0141054494306,-0.000446682883194,
1283,g025_o032,25,177.3,51.49,0,0,"[0.3,0.4,0.2,0.1,0.6,-0.0,-0.0,-1.57,0.2,0.0,0.0,1.57,2.0933333333,1.0466666667,0.1,0.0,0.1,1.57,-2.0933333333,-0.0,0.4,0.0,0.0,-0.0,-0.5233333333,-1.0466666667,0.6,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,0.5233333333,0.5233333333,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.1]",51.4909192657,1.99951720238,0.998653531075,1.30591845512,0.996911644936,0,7.00181772118e-05,-0.00751074030995,-0.0331714898348,-0.00160406134091,-0.000755143817514,-8.81369851413e-05,
1284,g025_o033,25,68.82,77.57,0,0,"[0.3,0.4,0.2,0.1,0.7,-1.57,-2.0933333333,1.57,0.1,0.0,0.0,1.57,2.0933333333,3.14,0.1,0.0,0.3,1.57,-1.0466666667,-0.0,0.5,0.0,0.0,-0.0,1.57,-1.0466666667,0.4,0.0,0.0,-0.0,-0.0,1.57,0.1,0.3,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.1]",77.5683796692,1.99422252178,0.977406978607,0.000817052437924,0.47516387701,0.000130208340124,5.56749725342,-0.0646556541324,-0.028370058164,-0.00464159995317,-0.00547900237143,-0.000263161258772,
1285,g025_o034,25,53.23,60.46,0,0,"[0.3,0.4,0.5,0.1,0.4,-1.57,1.0466666667,1.57,0.1,0.0,0.3,1.57,2.0933333333,3.14,0.1,0.0,0.2,1.57,-1.0466666667,-0.0,0.5,0.0,0.2,-0.0,1.0466666667,-1.0466666667,0.4,0.1,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,-0.0,-0.0,0.5233333333,0.4,0.0,0.1]",60.4599484253,1.99674069881,0.991906404495,2.05365122383e-05,0.8028216362,0.000162760421517,2.74699354172,-0.0355030745268,-0.0565544366837,-0.00268704583868,-0.00219947518781,-0.000273840531008,
1286,g025_o035,25,108.71,126.95,0,0,"[0.2,0.4,0.2,0.1,0.7,-1.57,-2.0933333333,1.57,0.1,0.0,0.0,1.57,1.57,3.14,0.1,0.0,0.6,1.57,-1.0466666667,-0.0,0.5,0.0,0.0,-0.0,1.57,-1.0466666667,0.4,0.0,0.2,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.4,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.1]",126.948428574,1.97085750103,0.964940428734,1.32735061646,0.895684421062,0.00126953131985,7.70447921753,-0.0613508149981,-0.0456477403641,-0.00414362596348,-0.00533281033859,-0.00044317272841,
1287,g025_o036,25,121.83,103.66,0,0,"[0.3,0.4,0.2,0.2,0.6,-1.0466666667,-0.0,1.57,0.2,0.0,0.0,0.5233333333,1.57,1.0466666667,0.1,0.0,0.1,1.57,-1.57,-1.0466666667,0.4,0.0,0.0,1.57,-0.5233333333,-1.0466666667,0.6,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,0.5233333333,-0.0,-1.0466666667,0.3,0.0,0.1]",103.65811203,1.98470437527,0.953473508358,1.40437579155,0.811877429485,0.000130208340124,5.61226415634,-0.0581919625401,-0.0296409539878,-0.00492882728577,-0.00553569337353,-0.000365082931239,
1288,g025_o037,25,106.85,36.31,0,0,"[0.3,0.4,0.2,0.1,0.4,-0.0,-0.0,1.57,0.1,0.0,0.0,2.6166666667,2.0933333333,1.0466666667,0.1,0.0,0.1,1.57,-2.0933333333,-0.0,0.4,0.0,0.0,-0.0,-0.5233333333,-1.0466666667,0.6,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.1]",36.3050049973,1.99019408226,0.987869441509,0.00565835181624,0.942650973797,0.000195312517462,0.0105274152011,-0.0168467219919,-0.0383905768394,-0.001696750056,-0.000936120632105,-0.000162204349181,
1289,g025_o038,25,73.25,37.31,0,0,"[0.3,0.4,0.2,0.1,0.7,-1.57,-2.0933333333,1.57,0.1,0.0,0.0,1.57,2.0933333333,3.14,0.1,0.0,0.0,1.57,-1.0466666667,-0.0,0.5,0.0,0.0,-0.0,1.57,-2.6166666667,0.4,0.0,0.0,-0.0,-0.0,1.57,0.3,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.1]",37.3123830128,1.92551827431,0.936035335064,0.0216121934354,0.792699038982,0.00351562490687,0.392007410526,-0.0620255023241,-0.055431291461,-0.00431671086699,-0.00395394442603,-0.000538354739547,
1290,g025_o039,25,93.67,128.17,0,0,"[0.3,0.5,0.5,0.1,0.4,-1.57,-2.6166666667,1.57,0.1,0.0,0.3,1.57,2.0933333333,3.14,0.1,0.0,0.1,1.57,-1.0466666667,-0.0,0.5,0.0,0.2,-0.0,-0.0,-1.0466666667,0.4,0.1,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.1]",128.174088745,1.98115754128,0.970562398434,1.6105684042,0.938305258751,0.00086263025878,7.44029808044,-0.0450951233506,-0.0400456748903,-0.00378424488008,-0.00488849775866,-0.000353174924385,
1291,g025_o040,25,157.74,106.68,0,0,"[0.2,0.4,0.2,0.1,0.7,-1.57,-2.0933333333,1.57,0.1,0.0,0.0,1.57,2.0933333333,3.14,0.1,0.0,0.3,1.57,-1.0466666667,-0.0,0.5,0.0,0.0,-0.0,1.57,-1.0466666667,0.4,0.0,0.2,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,-0.0,-1.0466666667,-1.0466666667,0.4,0.0,0.1]",106.683908691,1.99883532524,0.990734755993,2.14133751797e-06,0.85375213623,0,7.3335814476,-0.0353176407516,-0.0329766124487,-0.00222780508921,-0.0017360271886,-0.000146298203617,
1292,g025_o041,25,184.27,124.2,1,g027_p048,"[0.3,0.4,0.2,0.1,0.6,-0.0,-0.0,1.57,0.2,0.0,0.0,0.5233333333,2.0933333333,1.0466666667,0.1,0.2,0.1,1.57,-1.57,-1.0466666667,0.4,0.0,0.0,-0.0,-0.5233333333,-1.0466666667,0.6,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,0.5233333333,-0.0,-1.0466666667,0.4,0.0,0.1]",124.20167984,1.9846124649,0.96832215786,1.19660401344,0.8537504673,3.25520850311e-05,7.64814281464,-0.0542753115296,-0.0245429910719,-0.00419699028134,-0.00448322622105,-0.000266677030595,
1293,g025_o042,25,131.77,93.23,0,0,"[0.3,0.4,0.2,0.1,0.4,-0.0,-0.0,1.57,0.3,0.0,0.0,1.57,2.0933333333,1.0466666667,0.1,0.0,0.1,1.57,1.57,-0.0,0.4,0.0,0.0,-0.0,-0.5233333333,-1.0466666667,0.6,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,-1.0466666667,0.5233333333,-0.0,0.3,0.0,0.0,-0.0,3.14,-1.0466666667,0.4,0.0,0.1]",93.2273456955,1.99681329727,0.987331390381,0.204525157809,0.763697743416,0.00117187504657,5.71922397614,-0.046475674957,-0.0271904431283,-0.00305226398632,-0.00217251176946,-0.000162102718605,
1294,g025_o043,25,101.17,127.65,0,0,"[0.3,0.8,0.2,0.1,0.7,-1.57,-2.0933333333,1.57,0.1,0.0,0.0,1.57,2.0933333333,3.14,0.1,0.0,0.3,1.57,-1.0466666667,-0.0,0.5,0.0,0.0,-0.0,-0.5233333333,-1.0466666667,0.4,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.1]",127.647244568,1.98450982571,0.972994744778,1.50148701668,0.904602766037,0.000325520843035,7.61119604111,-0.0461390316486,-0.0355942025781,-0.00396855920553,-0.00477289874107,-0.000356968812412,
1295,g025_o044,25,177.08,32.88,0,0,"[0.1,0.4,0.5,0.1,0.4,-1.57,-0.5233333333,2.0933333333,0.1,0.0,0.3,1.57,2.0933333333,3.14,0.1,0.0,0.1,1.57,-1.0466666667,-0.0,0.5,0.0,0.2,-0.0,-0.0,-1.0466666667,0.4,0.1,0.1,-0.0,-0.0,1.57,0.1,0.0,0.0,0.5233333333,0.5233333333,-0.0,0.6,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.1]",32.8839168739,1.99972844124,0.998520851135,0.0138655230403,0.969502091408,0,0.0015479758149,-0.0113444384187,-0.0380380898714,-0.00116571539547,-0.000663545913994,-7.58532842156e-05,
1296,g025_o045,25,133.56,95.64,0,0,"[0.2,0.4,0.2,0.1,0.7,-1.57,-2.0933333333,1.57,0.1,0.0,0.0,1.57,2.0933333333,3.14,0.1,0.0,0.3,1.57,-1.0466666667,-0.0,0.5,0.0,0.0,-0.0,3.14,-1.0466666667,0.4,0.0,0.2,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,-0.0,1.57,-1.0466666667,0.4,0.0,0.1]",95.6427876854,1.99968600273,0.994509100914,0.430672824383,0.697900772095,0,6.35582637787,-0.0221853405237,-0.0184063240886,-0.00265669031069,-0.00195486703888,-9.87461389741e-05,
1297,g025_o046,25,170.51,105.01,0,0,"[0.3,0.4,0.2,0.1,0.6,-0.0,-0.0,1.57,0.3,0.0,0.0,2.0933333333,2.0933333333,1.0466666667,0.1,0.0,0.1,1.57,-1.57,-1.0466666667,0.1,0.0,0.0,-0.0,-0.5233333333,-1.0466666667,0.6,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.3,0.0,0.5233333333,-0.0,-1.0466666667,0.4,0.0,0.1]",105.007029648,1.99391937256,0.974118232727,0.402157127857,0.81454885006,0.000390625034925,6.92289495468,-0.0550947934389,-0.0431931316853,-0.00296740001068,-0.00280956272036,-0.000229366574786,
1298,g025_o047,25,116.94,126.56,0,0,"[0.3,0.4,0.2,0.1,0.3,-0.0,-0.0,1.57,0.2,0.0,0.0,1.57,2.0933333333,1.0466666667,0.1,0.0,0.1,1.57,-2.0933333333,-0.0,0.4,0.0,0.0,-0.0,-0.5233333333,-1.0466666667,0.6,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.1]",126.561988602,1.94205129147,0.942067265511,1.27440834045,0.871924340725,0.00136718747672,7.52018642426,-0.0590031147003,-0.0349818952382,-0.0050167683512,-0.00629671663046,-0.000428673316492,
1299,g025_o048,25,100.99,96.08,0,0,"[0.3,0.4,0.2,0.1,0.7,-1.57,-2.0933333333,1.57,0.2,0.0,0.0,1.57,2.0933333333,3.14,0.3,0.0,0.3,1.57,-1.0466666667,1.57,0.5,0.0,0.0,-0.0,1.57,-1.0466666667,0.4,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.1,0.0,0.0,1.57,-0.0,-1.0466666667,0.4,0.0,0.1]",96.0758795166,1.97507095337,0.947675704956,0.00494409259409,0.0412238650024,0.00670572929084,7.25358295441,-0.0776811689138,-0.0215163752437,-0.00898096524179,-0.0161821097136,-0.000404092133977,
1300,g025_o049,25,93.66,50.57,0,0,"[0.5,0.4,0.5,0.1,0.4,-1.57,-0.5233333333,1.57,0.1,0.0,0.3,1.57,2.0933333333,3.14,0.1,0.0,0.1,1.57,-1.0466666667,-0.0,0.5,0.0,0.2,-0.0,-0.0,-1.0466666667,0.4,0.1,0.0,-0.0,-0.0,1.57,0.5,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.1]",50.5679226685,1.99879908562,0.99469345808,0.00857817009091,0.838416814804,6.51041700621e-05,2.11723780632,-0.0402767434716,-0.0538147389889,-0.00340868858621,-0.00341859599575,-0.00032139630639,
1301,g026_o000,26,86.69,108.19,0,0,"[0.2,0.4,0.2,0.2,0.8,-1.57,-2.0933333333,1.57,0.1,0.0,0.0,1.57,2.0933333333,3.14,0.1,0.0,0.3,1.57,-1.0466666667,-0.0,0.5,0.0,0.0,-0.0,1.57,-1.0466666667,0.4,0.0,0.2,-0.0,-0.0,0.5233333333,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.1]",108.194173279,1.99869048595,0.991196632385,2.21866098826e-08,0.920058429241,0.00319010438398,7.5164847374,-0.0379116050899,-0.0557322017848,-0.00264875008725,-0.0021737893112,-0.000398656789912,
1302,g026_o001,26,169.54,119.93,0,0,"[0.3,0.4,0.2,0.1,0.4,-0.0,-0.0,1.57,0.2,0.0,0.0,1.57,2.0933333333,1.0466666667,0.1,0.0,0.1,1.57,-2.0933333333,-0.0,0.5,0.0,0.0,-0.0,-0.5233333333,-1.0466666667,0.6,0.0,0.0,-0.0,-0.0,1.57,0.2,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.1,0.0,0.1]",119.932453613,1.99689650536,0.982004404068,0.919679284096,0.989949166775,0,7.74810695648,-0.0377505011857,-0.0344153344631,-0.0026863659732,-0.0018637641333,-0.000190599326743,
1303,g026_o002,26,123.68,64.78,0,0,"[1.0,0.4,0.2,0.1,0.6,-0.0,-0.0,1.57,0.2,0.0,0.1,0.5233333333,2.0933333333,1.0466666667,0.1,0.0,0.1,1.57,-1.57,-1.0466666667,0.4,0.0,0.0,-0.0,-0.5233333333,-1.0466666667,0.6,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.5,0.0,0.5233333333,-0.0,-1.0466666667,0.4,0.0,0.1]",64.7750020981,1.99850106239,0.988035440445,0.381698012352,0.795373439789,0,2.96066665649,-0.0491823963821,-0.0419209860265,-0.00292164506391,-0.00407369062304,-0.000224727176828,
1304,g026_o003,26,180.66,63.41,0,0,"[0.3,0.4,0.2,0.1,0.6,-1.0466666667,-0.0,1.57,0.2,0.0,0.6,0.5233333333,2.0933333333,1.0466666667,0.1,0.0,0.1,1.57,-1.57,-0.5233333333,0.7,0.3,0.0,-0.0,-0.5233333333,-1.0466666667,0.6,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-1.0466666667,0.3,0.0,0.0,0.5233333333,-0.0,-1.0466666667,0.4,0.0,0.1]",63.4117436314,1.957447052,0.93463408947,0.928076207638,0.837745308876,0.000406901090173,2.28649520874,-0.0670445561409,-0.0309165380895,-0.00551522616297,-0.00619142642245,-0.000414711190388,
1305,g026_o004,26,89.13,107.59,0,0,"[0.4,0.4,0.2,0.1,0.4,-0.5233333333,-0.0,1.57,0.2,0.0,0.0,1.57,2.0933333333,1.57,0.1,0.0,0.1,1.57,-1.0466666667,-0.0,0.2,0.0,0.0,-0.0,-0.5233333333,-1.0466666667,0.6,0.0,0.0,-0.0,-0.0,1.0466666667,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.1,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.2,0.1]",107.593921738,1.99445044994,0.989428937435,0.000479868322145,0.938024878502,0.00130208337214,7.34387874603,-0.0256299227476,-0.0456704460084,-0.00394720491022,-0.00419737678021,-0.000458116817754,
1306,g026_o005,26,149.27,112.65,0,0,"[0.3,0.5,0.2,0.1,0.7,-2.0933333333,-0.0,1.57,0.1,0.0,0.0,1.57,2.0933333333,3.14,0.1,0.0,0.1,1.57,-1.0466666667,-0.0,0.5,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.1]",112.653713837,1.99448239803,0.984188497066,0.144456714392,0.953827261925,0.000585937523283,7.80170059204,-0.0283607542515,-0.0357861630619,-0.00295532448217,-0.00257461378351,-0.000260355242062,
1307,g026_o006,26,75.67,102.71,0,0,"[0.5,0.4,0.4,0.1,0.3,-1.57,-2.0933333333,1.57,0.1,0.0,0.5,1.57,2.0933333333,3.14,0.1,0.0,0.3,1.57,-1.0466666667,-0.0,0.5,0.0,0.0,-0.0,1.57,-1.0466666667,0.4,0.0,0.2,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.4,0.1]",102.706453438,1.99959218502,0.987899780273,1.07674281935e-07,0.940847575665,0.00149739580229,7.26728343964,-0.0612023994327,-0.0725141912699,-0.00291955657303,-0.00315269432031,-0.00049197638873,
1308,g026_o007,26,116.08,105.62,0,0,"[0.3,0.4,0.2,0.2,0.4,-0.0,-0.0,2.0933333333,0.2,0.0,0.0,1.57,2.0933333333,1.0466666667,0.4,0.0,0.1,1.57,-2.0933333333,-0.0,0.4,0.0,0.0,-0.0,-0.5233333333,-1.0466666667,0.6,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.3,0.0,0.5233333333,-0.0,-1.0466666667,0.4,0.0,0.1]",105.620101242,1.99414157867,0.966867923737,0.00220274925232,0.839847445488,6.51041700621e-05,7.78943252563,-0.0706652402878,-0.0582079999149,-0.00278340652585,-0.00240593589842,-0.000313711439958,
1309,g026_o008,26,101.5,68.57,0,0,"[0.3,0.4,0.2,0.1,0.6,-0.0,-0.0,1.57,0.2,0.0,0.1,0.5233333333,2.0933333333,1.57,0.7,0.0,0.1,1.57,-1.57,-1.0466666667,0.6,0.0,0.0,-0.0,-0.5233333333,-1.0466666667,0.6,0.0,0.5,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.5,0.0,0.0,0.5233333333,-0.0,-1.0466666667,0.4,0.0,0.1]",68.5726451349,1.78801763058,0.878455638885,0.0160217862576,0.324205040932,0.0172200538218,3.97589635849,-0.0974644646049,-0.0496969223022,-0.00748270004988,-0.0106313806027,-0.000875711208209,
1310,g026_o009,26,157.99,58.23,0,0,"[0.3,0.3,0.2,0.1,0.6,-0.0,-0.0,1.57,0.2,0.0,0.6,0.5233333333,2.0933333333,1.0466666667,0.1,0.0,0.1,-1.0466666667,-1.57,-1.0466666667,0.4,0.0,0.1,-0.0,-0.5233333333,-1.0466666667,0.6,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,0.5233333333,-0.0,-1.0466666667,0.6,0.0,0.1]",58.2346591949,1.99550437927,0.993407130241,1.92169749737,0.964140057564,0,0.00199567596428,-0.0229233950377,-0.0237065926194,-0.00288142915815,-0.0028261244297,-0.000135456546559,
1311,g026_o010,26,173.92,130.95,1,g047_p049,"[0.3,0.4,0.2,0.1,0.4,-0.0,-0.0,1.57,0.2,0.0,0.0,1.57,2.0933333333,1.57,0.2,0.0,0.1,1.57,-1.0466666667,-0.0,0.2,0.0,0.0,-0.0,-0.5233333333,-1.0466666667,0.6,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.1]",130.947767715,1.99362635612,0.985159814358,1.62589859962,0.991167545319,6.51041700621e-05,7.81066036224,-0.0182828437537,-0.0338163673878,-0.0023464479018,-0.00148214190267,-0.000166367433849,
1312,g026_o011,26,74.04,61.48,0,0,"[0.3,0.4,0.3,0.1,0.7,-1.57,-0.0,1.57,0.4,0.0,0.0,1.57,2.0933333333,3.14,0.1,0.0,0.1,1.57,-1.0466666667,-0.0,0.5,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.0,-0.0,-0.0,-0.0,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.6,0.0,0.0,-0.0,1.57,-1.0466666667,0.4,0.0,0.1]",61.4766360474,1.99736809731,0.981563270092,7.85000224823e-07,0.331143260002,0.000130208340124,3.12037420273,-0.101395361125,-0.0365633554757,-0.00535698607564,-0.00830651447177,-0.00030976254493,
1313,g026_o012,26,111.27,117.25,0,0,"[0.2,0.4,0.2,0.1,0.7,-1.57,-2.0933333333,1.57,0.1,0.0,0.0,1.57,2.0933333333,3.14,0.2,0.0,0.3,1.57,-1.0466666667,-1.57,0.5,0.3,0.0,-0.0,1.57,-1.0466666667,0.4,0.0,0.2,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,-0.0,-0.0,-2.0933333333,0.4,0.0,0.1]",117.24508522,1.95841526985,0.946017444134,0.687321066856,0.711875200272,0.00701497448608,7.46299886703,-0.0660838037729,-0.0450751855969,-0.0043421536684,-0.00484133930877,-0.00043747125892,
1314,g026_o013,26,187.55,109.05,0,0,"[0.3,0.4,0.2,0.1,0.4,-0.0,-0.0,1.57,0.2,0.0,0.0,1.57,0.5233333333,1.0466666667,0.4,0.0,0.1,1.57,-2.0933333333,-0.0,0.4,0.0,0.0,-0.0,-0.5233333333,-1.0466666667,0.6,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.1]",109.050971451,1.99121403694,0.971228957176,1.65889203548,0.984127223492,0.000651041686069,5.5678396225,-0.0496827587485,-0.0326872877777,-0.00321072293445,-0.00249064411037,-0.000241257002926,
1315,g026_o014,26,185.94,58.16,0,0,"[0.3,0.4,0.2,0.1,0.6,-0.0,-0.0,1.57,0.2,0.0,0.1,0.5233333333,2.0933333333,1.0466666667,0.1,0.0,0.1,1.57,-1.57,-1.0466666667,0.4,0.0,0.0,-0.0,-0.5233333333,-1.0466666667,0.6,0.6,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,0.5233333333,-0.0,-1.0466666667,0.4,0.0,0.1]",58.1557738113,1.99589967728,0.98964381218,1.940710783,0.961215853691,0,0.00431460235268,-0.0326777808368,-0.0197494048625,-0.00406378507614,-0.00386339868419,-0.000164513519849,
1316,g026_o015,26,97.58,89.22,0,0,"[0.1,0.4,0.2,0.1,0.6,-0.0,-0.0,1.57,0.2,0.0,0.6,0.5233333333,2.0933333333,1.0466666667,0.1,0.0,0.1,1.57,-1.57,-1.0466666667,0.4,0.0,0.0,-0.0,-0.0,-1.0466666667,0.6,0.0,0.0,-0.0,-0.0,2.6166666667,0.2,0.0,0.1,1.57,0.5233333333,-0.0,0.3,0.0,0.0,0.5233333333,-0.0,-1.0466666667,0.4,0.0,0.1]",89.2153623962,1.98890280724,0.977742135525,0.00226802146062,0.722370803356,0.000553385470994,6.300096035,-0.0612546168268,-0.0281783901155,-0.00522583629936,-0.00735012814403,-0.000382321508368,
1317,g026_o016,26,95.54,129.98,0,0,"[0.3,0.4,0.2,0.1,0.4,-0.0,-0.0,1.57,0.2,0.0,0.0,1.57,2.0933333333,1.57,0.1,0.0,0.1,1.57,-1.0466666667,-0.0,0.2,0.7,0.0,1.57,-0.5233333333,-1.0466666667,0.6,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.1]",129.98467598,1.97859740257,0.960792183876,1.6837375164,0.924516379833,0.000260416680248,7.48218297958,-0.0562305264175,-0.0307152606547,-0.00403154548258,-0.00387578550726,-0.000338257697877,
