index,name,generation,locomotion_fitness,manipulation_fitness,entered_population,final_name,genome,Final mean reward,tracking_lin_vel,tracking_ang_vel,lin_vel_z,ang_vel_xy,base_height,action_rate,torques,dof_vel,energy,similar_to_default,contact,contact_forces,feet_slide,swing_feet_z,orientation,dof_acc,undesired_contacts
1761,g035_o010,35,139.61,58.67,0,0,"[0.2,0.4,0.2,0.1,0.7,-1.57,-2.0933333333,1.57,0.1,0.0,0.0,0.5233333333,2.0933333333,3.14,0.1,0.0,0.3,1.57,-1.0466666667,-0.0,0.5,0.0,0.0,-0.0,1.57,-1.57,0.4,0.0,0.1,0.5233333333,-0.0,1.57,0.1,0.0,0.0,1.57,1.0466666667,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.1]",139.610591812,3.46505880356,1.69791448116,-0.109688743949,-0.082176849246,-0.519150793552,-0.18578261137,-0.0713228210807,-0.0383357778192,-0.00692695006728,0,1.23746752739,-0.000187222933164,-0.0548710040748,1.51896989346,-0.101013228297,-0.0621827356517,
1762,g035_o011,35,77.71,36.77,0,0,"[0.4,0.3,0.2,0.1,0.4,-1.57,-2.0933333333,1.57,0.1,0.0,0.1,1.57,2.0933333333,3.14,0.1,0.0,0.3,1.57,-1.0466666667,-0.0,0.5,0.0,0.0,-0.0,1.57,-1.0466666667,0.7,0.0,0.0,-0.0,-0.0,1.57,0.1,0.2,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.1,-0.0,-0.0,-1.0466666667,0.4,0.0,0.1]",77.7123203659,1.53465270996,1.76282405853,-0.0429178923368,-0.0114364661276,-2.19133090973,-0.11297698319,-0.0629627555609,-0.031230930239,-0.00531186535954,0,1.92049157619,-0.000110488814244,-0.0328429713845,2.69680643082,-0.2374227494,-0.0309520494193,
1763,g035_o012,35,201.0,117.59,1,g060_p029,"[0.4,0.3,0.2,0.1,0.4,-0.0,-0.0,1.57,0.4,0.2,0.0,1.57,2.0933333333,1.57,0.1,0.2,0.1,1.57,-1.0466666667,-0.0,0.2,0.0,0.0,-0.0,-0.5233333333,-1.0466666667,0.6,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.6,0.2,0.1]",200.995419006,3.88697695732,1.96421217918,-0.0362928770483,-0.0111908121035,-0.0615460276604,-0.159140050411,-0.0512058958411,-0.0358052700758,-0.00431682169437,0,1.81931567192,-0.0210228972137,-0.0461259260774,2.26278352737,-0.00393285183236,-0.0405870750546,
1764,g035_o013,35,95.37,110.12,0,0,"[0.3,0.4,0.2,0.1,0.7,-1.57,-2.0933333333,1.57,0.1,0.0,0.0,1.57,2.0933333333,3.14,0.1,0.0,0.3,0.5233333333,-1.0466666667,-0.0,0.5,0.0,0.3,-0.0,0.5233333333,-1.0466666667,0.4,0.2,0.0,-0.0,-0.0,1.57,0.1,0.1,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.1]",95.3742575848,1.21240234375,1.31989979744,-0.0121279917657,-0.00247983448207,-0.0309556555003,-0.072605907917,-0.0402055643499,-0.00912610441446,-0.000706793507561,0,1.00150561333,-0.00054734479636,-0.000130756176077,1.11240518093,-0.0338771864772,-0.0107175325975,
1765,g035_o014,35,135.44,77.32,0,0,"[0.4,0.4,0.3,0.1,0.4,-0.0,-0.0,1.57,0.2,0.0,0.0,1.57,2.0933333333,1.57,0.2,0.0,0.1,1.0466666667,-1.0466666667,-0.0,0.2,0.0,0.0,-0.5233333333,-0.5233333333,-1.0466666667,0.6,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.1]",135.435282555,2.47012996674,1.6828507185,-0.0607587248087,-0.0244628414512,-0.253381222486,-0.221193432808,-0.0730459988117,-0.0321368128061,-0.00564068509266,0,1.37329101562,-0.010829593055,-0.0314397886395,1.73732697964,-0.121874600649,-0.0546978823841,
1766,g035_o015,35,95.48,84.99,0,0,"[0.9,0.3,0.2,0.1,0.4,-0.5233333333,-0.0,1.57,0.1,0.0,0.3,1.57,-0.0,-1.0466666667,0.2,0.0,0.0,-0.0,-0.5233333333,-1.57,0.2,0.0,0.0,1.0466666667,-0.0,-0.0,0.3,0.0,0.0,-0.0,-0.0,1.0466666667,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.2,0.0,0.0,-0.0,-0.0,-0.5233333333,0.4,0.0,0.0]",95.4842645645,1.44858908653,1.43553042412,-0.0316676795483,-0.0133114811033,-0.834666669369,-0.130196303129,-0.0618894211948,-0.0209067426622,-0.00269547640346,0,1.26407885551,-0.000319642189424,-0.0245339386165,1.77056741714,-0.422682225704,-0.0298894643784,
1767,g035_o016,35,197.31,102.19,0,0,"[0.4,0.3,0.1,0.1,0.4,-0.0,1.0466666667,1.57,0.1,0.0,0.0,1.57,2.0933333333,1.57,0.1,0.0,0.0,1.57,-1.0466666667,-1.0466666667,0.3,0.1,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.0,-0.0,-0.0,1.57,0.2,0.0,0.0,1.57,0.5233333333,-0.0,0.2,0.0,0.0,-0.0,-0.0,-1.0466666667,0.3,0.2,0.0]",197.309923248,3.92488622665,1.96768927574,-0.0427941344678,-0.024669598788,-0.00548401474953,-0.133265003562,-0.0379016511142,-0.0365527495742,-0.00380140240304,0,1.61653649807,-0.0256918817759,-0.0397191159427,2.30289840698,-0.0204616487026,-0.0566013008356,
1768,g035_o017,35,173.13,67.18,0,0,"[0.1,0.4,0.2,0.1,0.4,-0.0,-0.0,1.57,0.2,0.0,0.0,1.57,2.0933333333,1.57,0.2,0.0,0.1,1.57,-1.0466666667,1.0466666667,0.2,0.0,0.0,-0.0,-0.5233333333,-1.0466666667,0.6,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.6,0.0,0.0,-0.0,-2.0933333333,3.14,0.4,0.0,0.7]",173.127323589,3.55656480789,1.86974179745,-0.118704795837,-0.042539935559,-0.013753676787,-0.185287863016,-0.0514176785946,-0.0339024960995,-0.00405295286328,0,1.52787280083,-0.0164078697562,-0.0214764289558,1.96635091305,-0.0326612517238,-0.0372596606612,
1769,g035_o018,35,61.49,41.28,0,0,"[0.2,0.4,0.2,0.2,0.7,-2.6166666667,-2.0933333333,1.57,0.1,0.0,0.0,-0.0,2.0933333333,3.14,0.1,0.0,0.3,1.57,-1.0466666667,-0.0,0.5,0.0,0.0,-0.0,1.57,-1.0466666667,0.4,0.0,0.2,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-1.0466666667,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.3,0.0,0.1]",61.4922789884,1.25661230087,1.82635629177,-0.00552349444479,-0.011754700914,-2.74293613434,-0.181281834841,-0.0555708520114,-0.0248137842864,-0.00351386563852,0,1.38582360744,-7.27219685359e-06,-0.0361267514527,1.94810295105,-0.428234040737,-0.0385278984904,
1770,g035_o019,35,94.66,72.52,0,0,"[0.2,0.4,0.2,0.1,0.9,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,3.14,1.57,0.1,0.0,0.1,1.57,0.5233333333,-0.0,0.2,0.3,0.0,-0.0,0.5233333333,-1.0466666667,0.3,0.0,0.3,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.2,0.0,0.0,-0.0,-0.0,-0.5233333333,0.4,0.0,0.0]",94.6603712082,1.35166168213,1.58802592754,-0.0186055228114,-0.00814008153975,-1.48359632492,-0.1483001858,-0.0445782840252,-0.0210952758789,-0.00215693493374,0,1.27555346489,0,-0.0149959912524,2.06544828415,-0.0497781746089,-0.0303139444441,
1771,g035_o020,35,173.16,113.78,0,0,"[0.4,0.3,0.1,0.1,0.4,-1.57,-2.0933333333,1.57,0.1,0.0,0.0,1.57,2.0933333333,3.14,0.1,0.0,0.3,1.57,-1.0466666667,-0.0,0.5,0.0,0.0,-0.0,1.57,-1.0466666667,0.4,0.0,0.2,-0.0,-0.0,1.57,0.1,0.0,0.0,0.5233333333,0.5233333333,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.1]",173.1578508,3.91645050049,1.9655547142,-0.0334023535252,-0.0374514125288,-0.00147803174332,-0.137878865004,-0.0426711812615,-0.0384661853313,-0.00459847087041,0,1.04825854301,-0.0173848830163,-0.0104774478823,1.78458821774,-0.0128862699494,-0.0618379227817,
1772,g035_o021,35,129.65,94.07,0,0,"[0.4,0.3,0.2,0.1,0.4,-0.5233333333,-0.0,1.57,0.1,0.0,0.7,1.57,0.5233333333,-1.0466666667,0.2,0.0,0.2,-0.0,0.5233333333,-1.57,0.2,0.0,0.0,1.0466666667,-0.0,-0.0,0.3,0.0,0.0,1.57,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.2,0.0,0.0,-0.0,-0.0,-1.57,0.2,0.2,0.0]",129.647957153,1.37363147736,1.84336602688,-0.0234906878322,-0.0136041287333,-0.467971742153,-0.126050129533,-0.0357677340508,-0.0532582812011,-0.00547520071268,0,1.30639648438,-0.00016679467808,-0.019699877128,2.28131866455,-0.0119090257213,-0.0573757514358,
1773,g035_o022,35,179.54,88.55,0,0,"[0.4,0.3,0.1,0.1,0.4,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,2.0933333333,1.57,0.1,0.0,0.1,1.57,-1.0466666667,-0.0,0.2,0.0,0.0,-0.0,-0.0,-0.5233333333,0.3,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.2,0.0,0.0,-0.0,-0.5233333333,-0.5233333333,0.4,0.0,0.0]",179.543819962,3.8218331337,1.93882536888,-0.104741215706,-0.0189059525728,-0.0924034714699,-0.0974285230041,-0.0290344059467,-0.0368337929249,-0.00318393018097,0,1.73492431641,-0.0294997226447,-0.00940537825227,2.9953660965,-0.0208119172603,-0.0582031868398,
1774,g035_o023,35,193.53,53.2,0,0,"[0.4,0.4,0.1,0.1,0.4,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,2.0933333333,1.57,0.1,0.3,0.1,1.57,0.5233333333,-0.0,0.2,0.3,0.0,0.5233333333,0.5233333333,-1.0466666667,0.3,0.0,0.3,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.2,0.0,0.0,-0.0,-0.0,-0.5233333333,0.4,0.0,0.0]",193.532569427,3.94984102249,1.96461713314,-0.0589494407177,-0.013164694421,-0.00478616729379,-0.0831907019019,-0.0357761606574,-0.0388677343726,-0.00395903270692,0,1.80792236328,-0.0358831882477,-0.0103433979675,3.33734750748,-0.00612380355597,-0.0403003543615,
1775,g035_o024,35,129.37,44.91,0,0,"[0.4,0.3,0.2,0.2,0.4,0.5233333333,-0.0,2.0933333333,0.2,0.2,0.0,1.57,2.0933333333,1.57,0.1,0.0,0.0,1.57,-1.0466666667,-0.0,0.2,0.0,0.0,-0.0,-0.0,-1.0466666667,0.3,0.0,0.0,-0.0,-0.0,1.57,0.2,0.0,0.0,1.57,0.5233333333,-0.0,0.2,0.0,0.0,-0.0,1.0466666667,-1.57,0.4,0.2,0.0]",129.369730148,1.32924258709,1.93817853928,-0.0351145714521,-0.0108518106863,-0.724880456924,-0.15665756166,-0.0429651811719,-0.0306541100144,-0.00357548333704,0,1.59611010551,-0.00275324610993,-0.0563274398446,2.27222108841,-0.11507319659,-0.0602975189686,
1776,g035_o025,35,193.85,108.93,0,0,"[0.3,0.5,0.3,0.1,0.4,-0.0,1.57,-0.0,0.1,0.0,0.0,-1.57,-1.57,-1.57,0.5,0.0,0.0,1.57,-2.6166666667,-0.0,0.3,0.0,0.0,-1.57,-0.0,-1.57,0.4,0.0,0.0,-1.0466666667,1.57,-0.0,0.1,0.0,0.0,-1.57,-1.0466666667,-0.0,0.0,0.3,0.2,-0.0,-0.0,0.5233333333,0.4,0.0,0.1]",193.854533539,3.89967155457,1.96664702892,-0.0424091331661,-0.0285565182567,-0.0343742594123,-0.151851058006,-0.0491974949837,-0.0378111600876,-0.00466311071068,0,1.88350427151,-0.0106601435691,-0.0351976007223,2.84965515137,-0.0364335291088,-0.0468402206898,
1777,g035_o026,35,177.69,65.65,0,0,"[0.3,0.4,0.2,0.1,0.4,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,2.0933333333,1.57,0.1,0.0,0.1,1.57,-1.0466666667,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.3,0.0,-0.0,-0.0,1.57,0.3,0.4,0.0,2.0933333333,0.5233333333,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.1]",177.693059235,3.74410963058,1.89909267426,-0.0711028277874,-0.0229399632663,-0.0101226558909,-0.193320021033,-0.0630676299334,-0.0433738641441,-0.00640166923404,0,1.21272790432,-0.00729585718364,-0.0193295162171,1.99470305443,-0.0115548213944,-0.0523698851466,
1778,g035_o027,35,187.64,41.37,0,0,"[0.4,0.3,0.2,0.1,0.4,-0.5233333333,-0.0,1.57,0.1,0.0,0.1,1.57,0.5233333333,-1.0466666667,0.2,0.0,0.2,-0.0,0.5233333333,-1.57,0.2,0.0,0.0,1.0466666667,-0.0,-0.0,0.3,0.0,0.0,-0.0,-0.0,1.57,0.3,0.0,0.0,1.57,0.5233333333,-0.0,0.2,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.0]",187.637960815,3.91020774841,1.96430718899,-0.0613672360778,-0.0260566528887,-0.0354061722755,-0.184640035033,-0.0434713922441,-0.0399393104017,-0.00452083954588,0,1.4716796875,-0.107063040137,-0.0468315705657,2.13766646385,-0.025044195354,-0.0983322486281,
1779,g035_o028,35,127.29,99.2,0,0,"[0.4,0.3,0.2,0.1,0.4,-0.0,-1.0466666667,1.57,0.4,0.0,0.1,1.57,2.0933333333,1.57,0.1,0.1,0.1,1.57,-1.0466666667,-0.0,0.2,0.2,0.0,-0.0,-0.0,-2.6166666667,0.6,0.0,0.0,-0.0,-0.0,2.0933333333,0.3,0.0,0.0,1.57,0.5233333333,-0.0,0.2,0.0,0.0,-0.0,-0.0,-1.57,0.2,0.2,0.0]",127.285664825,1.31546497345,1.95002794266,-0.0167439505458,-0.00508790416643,-0.700124680996,-0.157358288765,-0.0414753183722,-0.0300311502069,-0.00304807256907,0,1.47005212307,0,-0.0182214304805,2.29299712181,-0.205463632941,-0.0420571528375,
1780,g035_o029,35,113.65,123.42,0,0,"[0.3,0.4,0.2,0.1,0.4,-0.0,-0.5233333333,1.57,0.1,0.0,0.0,1.57,2.0933333333,1.57,0.0,0.0,0.1,1.57,-1.0466666667,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.1]",113.652887878,1.43174958229,1.53453707695,-0.0382942445576,-0.0173784978688,-0.0413189306855,-0.0959186553955,-0.0399988591671,-0.0184424910694,-0.00190439948346,0,1.01220703125,-0.00265002856031,-0.0011094911024,1.57806372643,-0.0705508217216,-0.0197988413274,
1781,g035_o030,35,117.18,119.51,0,0,"[0.3,0.4,0.5,0.1,1.0,-0.0,-0.0,1.57,0.2,0.6,0.0,1.57,2.0933333333,1.0466666667,0.1,0.3,0.1,1.57,-2.0933333333,-0.0,0.4,0.0,0.0,-0.0,-0.5233333333,-1.0466666667,0.6,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.1]",117.175358968,1.21689248085,1.31254267693,-0.0106177320704,-0.00157731934451,-0.0261624511331,-0.0459855124354,-0.0421069562435,-0.006552468054,-0.000601298408583,0,1.37556970119,-0.000235075407545,-0.000359972647857,2.21882867813,-0.0360791198909,-0.00460337102413,
1782,g035_o031,35,170.29,97.99,0,0,"[0.4,0.3,0.2,0.1,0.4,-0.0,-0.5233333333,1.57,0.1,0.0,0.0,1.57,2.0933333333,1.57,0.1,0.0,0.1,1.57,-1.0466666667,-0.0,0.2,0.2,0.0,-0.5233333333,-0.0,-1.0466666667,0.6,0.0,0.3,0.5233333333,-0.0,1.57,0.1,0.0,0.0,1.57,2.0933333333,-0.0,0.3,0.0,0.0,0.5233333333,-1.57,-1.0466666667,0.4,0.0,0.1]",170.28955368,3.68517637253,1.88312470913,-0.0798719748855,-0.0494350194931,-0.157792508602,-0.236242458224,-0.0481807291508,-0.0570155233145,-0.00773743679747,0,1.34244799614,-0.0272782575339,-0.0535541139543,2.05606627464,-0.0317705199122,-0.104499094188,
1783,g035_o032,35,172.05,54.27,0,0,"[0.9,0.4,0.2,0.1,0.6,-0.0,-0.0,1.57,0.2,0.0,0.0,0.5233333333,2.0933333333,1.0466666667,0.1,0.0,0.4,1.57,-1.57,-1.0466666667,0.4,0.0,0.0,-0.0,-0.5233333333,-1.0466666667,0.6,0.0,0.0,-0.0,-0.0,1.57,0.5,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,0.5233333333,-0.0,-1.0466666667,0.4,0.0,0.1]",172.045608063,3.82893562317,1.85096693039,-0.0684783384204,-0.0862473845482,-0.281195133924,-0.198989957571,-0.0785242319107,-0.0469749867916,-0.00864581018686,0,1.5634765625,-0.0270854439586,-0.0553688704967,2.08208298683,-0.151607617736,-0.0566225349903,
1784,g035_o033,35,176.47,56.46,0,0,"[0.3,0.4,0.2,0.2,0.7,-1.57,-0.0,1.57,0.4,0.2,0.0,1.57,2.0933333333,1.57,0.1,0.2,0.1,2.6166666667,-1.0466666667,-0.0,0.2,0.0,0.0,-0.0,2.6166666667,-1.0466666667,0.6,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.2,1.57,0.5233333333,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.1]",176.471961517,3.78915381432,1.90817010403,-0.0427973382175,-0.0313201360404,-0.00491373613477,-0.172701925039,-0.0576084665954,-0.0394966043532,-0.00626491941512,0,1.32088220119,-0.0232263281941,-0.0324459299445,1.8657335043,-0.0244538001716,-0.0495338961482,
1785,g035_o034,35,147.45,54.17,0,0,"[0.4,0.3,0.2,0.2,0.4,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,2.0933333333,1.57,0.1,0.0,0.1,1.57,-1.0466666667,-0.0,0.2,0.5,0.0,-0.5233333333,-0.0,-1.0466666667,0.6,0.0,0.3,0.5233333333,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-1.0466666667,0.3,0.0,0.1,1.0466666667,-0.0,-1.0466666667,0.4,0.0,0.1]",147.446314011,3.70720362663,1.80854582787,-0.109417304397,-0.119727581739,-0.709353923798,-0.265196204185,-0.0708481296897,-0.0631235763431,-0.0121863037348,0,1.53271484375,-0.000811172416434,-0.111717812717,1.95255851746,-0.186575472355,-0.109523795545,
1786,g035_o035,35,144.84,102.48,0,0,"[0.4,0.3,0.2,0.1,0.4,-0.0,-0.0,1.0466666667,0.4,0.2,0.0,1.57,2.0933333333,1.57,0.1,0.0,0.0,1.57,-1.0466666667,-0.0,0.2,0.0,0.0,-0.0,-0.0,-1.0466666667,0.3,0.0,0.0,0.5233333333,-0.0,1.57,0.2,0.0,0.0,1.57,0.5233333333,-0.0,0.2,0.0,0.0,-0.0,-1.57,-1.0466666667,0.4,0.2,0.0]",144.836916199,3.48740530014,1.87435531616,-0.0517518669367,-0.0479346364737,-1.18700623512,-0.287366390228,-0.0732821971178,-0.0431465506554,-0.0076166014187,0,1.47054040432,-1.49257757585e-05,-0.0432522445917,2.10761833191,-0.07568012923,-0.077349178493,
1787,g035_o036,35,94.31,37.06,0,0,"[0.3,0.8,0.2,0.1,0.4,-0.0,-0.0,1.57,0.2,0.0,0.1,0.5233333333,2.0933333333,1.0466666667,0.0,0.0,0.7,1.57,-1.57,-1.0466666667,0.4,0.0,0.0,-0.0,-0.5233333333,-1.0466666667,0.1,0.0,0.0,-0.0,0.5233333333,1.57,0.1,0.3,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.1,0.5233333333,-0.0,-1.0466666667,0.4,0.0,0.1]",94.3061653376,1.2206428051,1.59706377983,-0.0357991009951,-0.00861032586545,-0.580709695816,-0.184565708041,-0.0443976633251,-0.0218103211373,-0.00219215871766,0,1.14794921875,-0.00499975122511,-0.00966169312596,1.6437766552,-0.198457807302,-0.0479056239128,
1788,g035_o037,35,176.64,43.47,0,0,"[0.3,0.4,0.2,0.1,0.6,-0.0,-0.0,1.57,0.2,0.0,0.0,0.5233333333,2.0933333333,1.0466666667,0.1,0.0,0.1,1.57,-1.57,-1.0466666667,0.6,0.0,0.2,-0.0,-0.5233333333,-1.0466666667,0.6,0.0,0.3,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.2,0.5233333333,-0.0,-1.0466666667,0.1,0.0,0.1]",176.644338989,3.86324834824,1.92041969299,-0.0538620129228,-0.0461074262857,-0.000826279283501,-0.165275514126,-0.0528881400824,-0.055737927556,-0.00815648585558,0,1.05989587307,-0.0171826407313,-0.00287973694503,2.15198898315,-0.0319856591523,-0.0681673884392,
1789,g035_o038,35,110.81,53.58,0,0,"[0.3,0.9,0.2,0.1,0.4,-0.0,-0.0,1.57,0.4,0.2,0.0,1.57,2.0933333333,1.57,0.1,0.2,0.1,1.57,-1.0466666667,-0.0,0.2,0.0,0.0,-0.0,-0.5233333333,-1.0466666667,0.1,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,-0.5233333333,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.6,0.1,0.1]",110.813505249,1.27271687984,1.3066470623,-0.0106050521135,-0.00790529884398,-0.388258069754,-0.0823775529861,-0.0469506680965,-0.0185337178409,-0.00230722385459,0,1.19832360744,0,-0.0233424119651,1.91162288189,-0.243104338646,-0.0202884413302,
1790,g035_o039,35,196.62,77.44,0,0,"[0.4,0.3,0.2,0.1,0.4,-0.5233333333,-0.0,1.57,0.7,0.0,0.0,1.57,0.5233333333,-1.0466666667,0.5,0.0,0.0,-0.0,-0.5233333333,-1.57,0.2,0.0,0.0,1.0466666667,-0.0,-0.0,0.3,0.0,0.0,-0.0,-0.0,1.57,0.2,0.0,0.0,1.57,0.5233333333,-0.0,0.2,0.0,0.0,-0.0,-0.0,-1.0466666667,0.3,0.2,0.0]",196.616443634,3.93603873253,1.97212696075,-0.0495781265199,-0.0162531845272,-0.00712884869426,-0.124099671841,-0.0412627570331,-0.0324277207255,-0.00338359503075,0,1.56648766994,-0.0512748770416,-0.0187021233141,2.29891610146,-0.011477525346,-0.0487884432077,
1791,g035_o040,35,171.6,60.52,0,0,"[0.3,0.4,0.2,0.1,0.6,-0.0,-0.0,2.0933333333,0.1,0.0,0.1,0.5233333333,2.0933333333,1.0466666667,0.1,0.0,0.1,1.57,-1.57,-1.0466666667,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.6,0.3,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.1,0.0,0.0,0.5233333333,-0.0,-1.57,0.4,0.0,0.1]",171.598977737,3.87110209465,1.95162045956,-0.0510545484722,-0.0241589955986,-0.0269758738577,-0.166789740324,-0.0319287106395,-0.0528258755803,-0.00485518109053,0,1.10050463676,-0.00591285480186,-0.0141886230558,1.75458657742,-0.0059175863862,-0.0990635678172,
1792,g035_o041,35,133.02,56.78,0,0,"[0.5,0.8,0.2,0.1,0.6,-0.0,-0.0,1.57,0.2,0.0,0.0,1.57,2.0933333333,1.57,0.2,0.0,0.1,1.57,-1.0466666667,-0.5233333333,0.2,0.0,0.0,-0.0,-0.5233333333,-1.0466666667,0.6,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.1,0.5233333333,-0.0,-1.0466666667,0.4,0.0,0.1]",133.01876358,2.69688367844,1.40854787827,-0.131359905005,-0.0243353899568,-0.343572080135,-0.209280490875,-0.0693506672978,-0.0319172255695,-0.00612092297524,0,1.29215502739,-0.0014790603891,-0.0525095686316,1.69594097137,-0.0646174550056,-0.0497235171497,
1793,g035_o042,35,143.23,120.2,0,0,"[0.1,0.7,0.2,0.1,0.4,-0.0,-0.0,1.57,0.2,0.0,0.1,0.5233333333,2.0933333333,1.0466666667,0.0,0.0,0.2,1.57,-1.57,-1.0466666667,0.4,0.0,0.0,-0.0,-0.5233333333,-1.0466666667,0.6,0.0,0.0,-0.0,-1.0466666667,1.57,0.1,0.0,0.0,1.57,2.0933333333,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.1]",143.23208519,3.00741386414,1.81323218346,-0.0709118619561,-0.0622526109219,-0.571650445461,-0.150952517986,-0.0655843019485,-0.0377567112446,-0.00592265743762,0,1.31075036526,-0.00109217164572,-0.0333606675267,1.8763229847,-0.155472010374,-0.047619279474,
1794,g035_o043,35,157.75,117.73,0,0,"[0.2,0.4,0.2,0.1,0.7,-0.0,-0.0,1.57,0.2,0.0,0.0,1.0466666667,2.0933333333,1.0466666667,0.1,0.0,0.1,1.57,-1.57,-1.0466666667,0.1,0.0,0.0,-0.0,-0.5233333333,-1.0466666667,0.6,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,0.5233333333,-0.0,-1.0466666667,0.4,0.0,0.1]",157.753276017,3.79788255692,1.93311023712,-0.108664862812,-0.0220076497644,-0.00355675420724,-0.16535590589,-0.0391270965338,-0.0408971719444,-0.00433719716966,0,1.65513110161,-0.0804623216391,-0.00998980831355,1.73893105984,-0.016359783709,-0.0630983710289,
1795,g035_o044,35,108.1,121.18,0,0,"[0.3,0.4,0.2,0.1,0.6,-1.57,-2.0933333333,1.57,0.1,0.0,0.0,1.57,2.0933333333,3.14,0.1,0.0,0.3,1.57,-1.0466666667,-0.0,0.5,0.0,0.0,-0.0,1.57,-1.0466666667,0.6,0.0,0.1,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.1]",108.096658344,1.19481265545,1.36352574825,-0.00852673966438,-0.00192425667774,-0.0049470695667,-0.0323808714747,-0.0426767244935,-0.00697629526258,-0.00066584761953,0,1.0009765625,-0.000101560304756,-4.69328188046e-05,1.628952384,-0.0270949676633,-0.00357337994501,
1796,g035_o045,35,102.57,70.65,0,0,"[0.3,0.4,0.2,0.1,0.4,-0.0,-0.0,1.57,0.2,0.0,0.0,1.57,2.0933333333,1.0466666667,0.1,0.3,0.1,1.57,-2.0933333333,-0.0,0.4,0.0,0.0,1.57,-0.5233333333,-1.0466666667,0.6,0.0,0.0,-0.0,-0.0,1.57,0.2,0.0,0.0,1.57,0.5233333333,-0.0,0.6,0.0,0.0,0.5233333333,-0.0,-1.0466666667,0.4,0.0,0.1]",102.57474205,1.19368731976,1.36422729492,-0.0255306363106,-0.00554248690605,-0.032508186996,-0.0646442323923,-0.0610036179423,-0.0112557476386,-0.00133107416332,0,1.65846765041,-0.000634896219708,-0.00520486664027,2.13485050201,-0.149949684739,-0.00795499235392,
